student_id,gender,age_band,region,school_board,medium_of_instruction,highest_education,parental_education,family_income,internet_access,device_type,data_recharge_frequency,disability,studied_credits,num_of_prev_attempts,has_private_tuition,daily_study_hours,attendance_rate
IND03153,M,35-45,East,CBSE,English,PG,PG,1L-5L,Yes,Desktop,Weekly,No,52,3,No,4.1,79.3
IND03154,M,<18,North,State,Hindi,PG,UG,5L-10L,Yes,Laptop,Daily,No,106,1,No,2.6,75.8
IND03155,M,55<=,South,CBSE,Regional,12th,UG,5L-10L,Yes,Mobile,Daily,No,49,3,No,3.7,73.9
IND03156,F,18-25,Central,ICSE,English,PG,10th,10L+,Yes,Laptop,Monthly,No,98,1,No,2.1,100.0
IND03157,M,55<=,North,CBSE,English,UG,PG,5L-10L,No,Desktop,Daily,No,112,1,Yes,1.1,64.6
IND03158,F,45-55,South,ICSE,Hindi,No formal,PG,1L-5L,Yes,Mobile,Monthly,No,50,1,Yes,3.0,65.5
IND03159,M,55<=,East,ICSE,Hindi,10th,12th,1L-5L,Yes,Mobile,Weekly,No,71,0,No,2.9,82.4
IND03160,F,<18,West,CBSE,Hindi,UG,PG,<1L,Yes,Mobile,Monthly,No,98,0,Yes,1.6,82.0
IND03161,M,<18,Central,State,Regional,PG,No formal,5L-10L,Yes,Tablet,Daily,No,43,1,No,1.6,84.3
IND03162,F,55<=,East,ICSE,Hindi,10th,10th,<1L,Yes,Tablet,Monthly,No,99,1,No,3.4,71.3
IND03163,M,25-35,South,State,Regional,10th,12th,1L-5L,Yes,Mobile,Monthly,No,34,0,Yes,0.8,69.7
IND03164,M,18-25,Central,CBSE,Hindi,12th,No formal,5L-10L,Yes,Laptop,Monthly,No,53,2,No,3.1,77.1
IND03165,M,25-35,North,ICSE,Hindi,PG,UG,<1L,Yes,Tablet,Daily,No,58,0,Yes,2.2,89.1
IND03166,F,55<=,West,State,Regional,12th,No formal,1L-5L,Yes,Desktop,Monthly,No,31,1,Yes,3.1,69.8
IND03167,M,18-25,South,ICSE,Hindi,10th,12th,<1L,Yes,Tablet,Monthly,No,35,0,Yes,3.5,81.5
IND03168,F,35-45,West,CBSE,Regional,12th,PG,5L-10L,Yes,Laptop,Daily,No,63,3,No,1.6,74.9
IND03169,F,25-35,Central,ICSE,Regional,PG,10th,<1L,Yes,Tablet,Weekly,No,105,1,Yes,1.4,64.8
IND03170,M,25-35,East,CBSE,Hindi,UG,12th,<1L,Yes,Laptop,Weekly,No,51,0,Yes,4.0,67.2
IND03171,M,55<=,West,State,Hindi,No formal,No formal,1L-5L,Yes,Laptop,Daily,No,33,3,Yes,2.4,89.1
IND03172,M,45-55,North,ICSE,English,UG,No formal,5L-10L,No,Tablet,Weekly,No,35,0,No,2.8,74.0
IND03173,F,55<=,South,State,Hindi,10th,12th,10L+,Yes,Laptop,Monthly,No,96,0,Yes,3.4,92.4
IND03174,M,25-35,North,CBSE,English,UG,12th,10L+,Yes,Laptop,Daily,No,106,2,No,1.5,79.6
IND03175,F,18-25,West,CBSE,Hindi,12th,12th,<1L,Yes,Desktop,Monthly,No,92,0,Yes,3.4,66.3
IND03176,F,45-55,East,State,Regional,PG,PG,1L-5L,Yes,Mobile,Monthly,No,116,0,Yes,3.1,84.8
IND03177,M,55<=,East,State,Regional,UG,12th,5L-10L,Yes,Mobile,Daily,No,119,2,Yes,4.0,72.0
IND03178,M,55<=,North,CBSE,English,UG,UG,1L-5L,Yes,Tablet,Monthly,No,102,0,No,4.0,76.2
IND03179,M,25-35,Central,State,Hindi,PG,10th,5L-10L,Yes,Laptop,Daily,No,116,2,No,2.6,91.3
IND03180,M,25-35,Central,CBSE,English,12th,10th,1L-5L,Yes,Tablet,Monthly,No,97,3,No,3.3,67.1
IND03181,M,35-45,East,State,Hindi,No formal,UG,10L+,No,Tablet,Weekly,No,63,2,Yes,2.5,75.5
IND03182,M,55<=,North,CBSE,Hindi,UG,No formal,10L+,No,Mobile,Monthly,No,101,3,Yes,2.6,69.2
IND03183,F,25-35,North,CBSE,Regional,10th,No formal,10L+,Yes,Laptop,Monthly,No,63,2,Yes,1.4,68.1
IND03184,F,<18,North,ICSE,English,12th,No formal,1L-5L,Yes,Tablet,Daily,No,86,3,No,2.3,75.3
IND03185,F,45-55,West,CBSE,Regional,12th,No formal,1L-5L,Yes,Tablet,Weekly,No,66,0,No,0.7,71.4
IND03186,M,<18,Central,CBSE,Regional,UG,PG,<1L,Yes,Mobile,Monthly,No,35,3,No,2.4,77.3
IND03187,F,45-55,Central,ICSE,Regional,PG,UG,10L+,Yes,Mobile,Monthly,No,100,3,Yes,3.8,86.4
IND03188,F,55<=,West,ICSE,English,UG,10th,<1L,Yes,Mobile,Weekly,No,74,1,No,3.3,72.5
IND03189,F,35-45,South,State,Hindi,UG,UG,1L-5L,Yes,Tablet,Weekly,No,70,3,Yes,2.6,65.3
IND03190,F,25-35,West,State,Hindi,PG,10th,5L-10L,Yes,Laptop,Weekly,No,34,0,Yes,2.3,86.4
IND03191,F,25-35,North,CBSE,English,10th,No formal,10L+,Yes,Mobile,Weekly,No,89,1,Yes,2.0,72.4
IND03192,M,25-35,West,State,Hindi,PG,PG,10L+,Yes,Mobile,Weekly,No,96,1,Yes,1.6,98.3
IND03193,M,55<=,North,State,English,UG,12th,10L+,Yes,Laptop,Monthly,No,46,2,Yes,3.3,75.9
IND03194,F,45-55,East,CBSE,English,No formal,12th,10L+,Yes,Tablet,Weekly,No,112,3,No,1.0,78.6
IND03195,F,25-35,North,ICSE,Hindi,PG,No formal,10L+,Yes,Tablet,Weekly,No,94,2,No,0.9,57.0
IND03196,F,<18,Central,ICSE,Regional,10th,No formal,1L-5L,Yes,Laptop,Monthly,No,84,2,Yes,3.4,68.4
IND03197,M,25-35,West,CBSE,English,PG,UG,10L+,Yes,Mobile,Daily,No,38,3,No,2.7,57.2
IND03198,M,55<=,North,CBSE,English,PG,PG,10L+,Yes,Desktop,Monthly,No,33,2,Yes,2.5,82.9
IND03199,F,35-45,South,CBSE,English,12th,PG,<1L,Yes,Laptop,Daily,No,71,0,Yes,2.7,79.2
IND03200,M,<18,East,CBSE,English,12th,UG,5L-10L,No,Desktop,Weekly,No,75,0,No,4.5,86.3
IND03201,M,25-35,South,CBSE,Hindi,UG,PG,10L+,Yes,Tablet,Daily,No,103,3,Yes,2.6,88.1
IND03202,F,25-35,South,CBSE,Hindi,UG,PG,<1L,Yes,Tablet,Monthly,No,30,3,No,2.8,89.6
IND03203,M,18-25,South,State,English,PG,12th,1L-5L,Yes,Desktop,Daily,No,116,1,Yes,4.6,77.7
IND03204,M,45-55,East,State,Regional,No formal,PG,<1L,Yes,Mobile,Daily,No,46,3,No,2.4,80.9
IND03205,F,<18,East,State,Hindi,UG,No formal,10L+,Yes,Desktop,Daily,No,120,3,Yes,4.2,85.8
IND03206,M,18-25,East,ICSE,Regional,PG,12th,<1L,Yes,Mobile,Weekly,No,108,0,Yes,0.4,72.1
IND03207,M,35-45,East,CBSE,Regional,PG,No formal,<1L,Yes,Laptop,Monthly,No,36,0,No,1.3,70.6
IND03208,F,45-55,South,CBSE,English,PG,No formal,1L-5L,Yes,Tablet,Daily,No,34,3,Yes,1.8,95.4
IND03209,M,<18,Central,State,Hindi,PG,UG,<1L,Yes,Tablet,Weekly,No,81,1,Yes,3.1,61.9
IND03210,M,25-35,Central,ICSE,English,PG,PG,1L-5L,Yes,Desktop,Monthly,No,82,0,No,4.3,85.0
IND03211,F,<18,East,State,English,12th,PG,1L-5L,No,Laptop,Monthly,No,32,0,No,1.9,83.4
IND03212,F,25-35,West,CBSE,Regional,10th,PG,<1L,Yes,Desktop,Monthly,Yes,91,2,No,3.5,68.8
IND03213,F,45-55,North,CBSE,Regional,10th,PG,10L+,Yes,Desktop,Monthly,No,61,3,Yes,4.7,73.3
IND03214,M,25-35,West,State,Regional,PG,12th,5L-10L,Yes,Desktop,Weekly,No,31,2,Yes,4.1,76.4
IND03215,F,35-45,West,State,English,UG,10th,<1L,Yes,Mobile,Monthly,No,109,3,No,2.1,82.2
IND03216,M,55<=,West,CBSE,English,No formal,No formal,<1L,Yes,Tablet,Daily,No,110,1,Yes,3.4,83.5
IND03217,F,25-35,Central,State,English,PG,10th,<1L,Yes,Tablet,Monthly,No,82,2,No,2.8,79.7
IND03218,M,35-45,North,CBSE,English,No formal,10th,5L-10L,Yes,Desktop,Monthly,No,41,0,No,1.8,81.9
IND03219,F,55<=,West,State,English,12th,10th,5L-10L,Yes,Mobile,Weekly,No,34,3,Yes,2.9,86.6
IND03220,F,45-55,East,ICSE,English,10th,12th,1L-5L,Yes,Tablet,Daily,No,33,3,Yes,2.0,86.1
IND03221,F,45-55,Central,CBSE,English,12th,10th,5L-10L,Yes,Mobile,Daily,No,85,2,Yes,2.6,95.3
IND03222,F,<18,East,ICSE,English,UG,12th,5L-10L,Yes,Laptop,Weekly,Yes,109,2,No,1.1,90.4
IND03223,M,35-45,East,State,Hindi,UG,UG,<1L,Yes,Mobile,Weekly,No,111,1,Yes,0.7,80.2
IND03224,F,35-45,West,ICSE,Hindi,PG,UG,1L-5L,Yes,Mobile,Daily,No,93,0,Yes,2.2,86.4
IND03225,F,18-25,East,State,Hindi,UG,UG,10L+,Yes,Laptop,Daily,No,74,1,No,2.8,84.2
IND03226,M,18-25,North,ICSE,Hindi,UG,12th,1L-5L,Yes,Tablet,Monthly,No,89,0,Yes,1.4,81.6
IND03227,F,55<=,East,ICSE,English,12th,12th,5L-10L,Yes,Tablet,Weekly,No,49,0,No,3.0,71.3
IND03228,M,55<=,West,ICSE,English,No formal,No formal,5L-10L,Yes,Mobile,Daily,No,82,3,Yes,2.5,81.6
IND03229,F,18-25,East,CBSE,Regional,10th,10th,<1L,Yes,Mobile,Daily,No,102,0,No,3.2,59.3
IND03230,F,55<=,Central,ICSE,Regional,UG,PG,10L+,Yes,Laptop,Weekly,No,45,2,Yes,3.4,90.7
IND03231,F,25-35,Central,State,Hindi,UG,PG,10L+,Yes,Laptop,Weekly,No,59,3,Yes,3.8,83.5
IND03232,M,18-25,Central,State,Regional,12th,10th,10L+,Yes,Tablet,Daily,No,49,1,No,3.1,78.4
IND03233,F,35-45,South,CBSE,Hindi,10th,PG,5L-10L,Yes,Tablet,Weekly,No,115,0,Yes,2.2,75.8
IND03234,F,25-35,Central,CBSE,English,12th,PG,5L-10L,Yes,Laptop,Daily,Yes,116,3,Yes,2.7,86.5
IND03235,F,55<=,Central,State,English,No formal,PG,1L-5L,Yes,Mobile,Daily,No,81,2,Yes,4.8,98.4
IND03236,M,45-55,South,ICSE,Regional,12th,12th,5L-10L,Yes,Laptop,Monthly,No,65,1,No,3.5,83.8
IND03237,M,<18,Central,State,English,10th,12th,10L+,Yes,Tablet,Monthly,No,51,3,Yes,2.6,99.0
IND03238,F,18-25,West,CBSE,English,10th,12th,10L+,Yes,Mobile,Weekly,No,30,3,No,2.3,87.8
IND03239,M,45-55,Central,CBSE,Hindi,UG,10th,10L+,Yes,Desktop,Weekly,No,50,2,Yes,1.9,71.9
IND03240,F,55<=,Central,State,Regional,No formal,UG,<1L,Yes,Desktop,Daily,No,77,2,No,1.3,84.9
IND03241,F,35-45,South,ICSE,English,PG,PG,1L-5L,Yes,Laptop,Monthly,No,112,0,No,4.2,83.9
IND03242,F,<18,West,ICSE,Regional,UG,No formal,1L-5L,Yes,Tablet,Weekly,No,101,1,Yes,3.0,71.9
IND03243,F,45-55,East,CBSE,English,12th,12th,5L-10L,Yes,Mobile,Daily,Yes,34,3,No,1.2,75.9
IND03244,F,<18,North,State,Hindi,12th,No formal,<1L,No,Desktop,Monthly,Yes,69,2,No,2.4,75.7
IND03245,F,18-25,West,State,English,10th,PG,1L-5L,Yes,Mobile,Daily,No,111,2,No,3.8,81.0
IND03246,F,55<=,East,CBSE,Regional,10th,UG,<1L,Yes,Mobile,Monthly,No,108,3,Yes,2.1,77.2
IND03247,M,35-45,West,State,Regional,10th,No formal,<1L,Yes,Mobile,Daily,No,74,2,No,1.7,82.7
IND03248,M,55<=,East,CBSE,Hindi,PG,PG,5L-10L,Yes,Mobile,Monthly,No,60,2,No,2.9,84.3
IND03249,M,<18,East,ICSE,English,PG,PG,<1L,Yes,Laptop,Daily,No,44,0,Yes,3.2,92.7
IND03250,M,45-55,West,ICSE,Hindi,UG,12th,1L-5L,Yes,Mobile,Daily,No,87,3,No,2.1,85.5
IND03251,M,18-25,South,State,Regional,PG,UG,5L-10L,Yes,Desktop,Weekly,Yes,82,0,Yes,1.9,73.0
IND03252,M,18-25,West,ICSE,Hindi,10th,PG,1L-5L,Yes,Desktop,Monthly,No,74,1,No,3.0,100.0
IND03253,M,55<=,West,ICSE,English,UG,UG,<1L,Yes,Laptop,Monthly,No,96,2,Yes,1.4,73.0
IND03254,F,45-55,East,CBSE,English,UG,12th,<1L,Yes,Desktop,Weekly,No,71,0,Yes,2.0,76.1
IND03255,F,45-55,North,CBSE,Hindi,No formal,No formal,10L+,Yes,Mobile,Weekly,No,53,3,No,2.4,86.0
IND03256,F,<18,East,State,Regional,PG,10th,5L-10L,Yes,Desktop,Daily,No,67,1,No,3.2,100.0
IND03257,F,55<=,Central,CBSE,Regional,12th,10th,5L-10L,Yes,Tablet,Monthly,No,80,1,No,2.1,84.0
IND03258,M,55<=,West,State,Hindi,12th,10th,10L+,Yes,Mobile,Daily,Yes,53,0,Yes,3.1,73.6
IND03259,M,25-35,West,State,English,No formal,UG,1L-5L,Yes,Laptop,Daily,No,106,0,Yes,3.7,63.6
IND03260,F,55<=,South,CBSE,English,10th,10th,1L-5L,Yes,Tablet,Daily,No,120,2,Yes,2.0,62.9
IND03261,F,18-25,East,ICSE,English,No formal,No formal,<1L,Yes,Desktop,Weekly,No,62,0,Yes,5.7,80.1
IND03262,M,<18,South,ICSE,English,10th,PG,5L-10L,Yes,Tablet,Monthly,No,48,0,No,3.9,85.4
IND03263,F,45-55,West,ICSE,Regional,PG,UG,<1L,Yes,Desktop,Weekly,No,54,0,Yes,2.8,65.8
IND03264,F,55<=,East,ICSE,English,PG,No formal,10L+,Yes,Desktop,Weekly,No,99,1,Yes,2.3,82.2
IND03265,F,<18,East,State,Hindi,UG,UG,<1L,Yes,Desktop,Monthly,No,118,3,No,1.9,66.9
IND03266,F,55<=,Central,ICSE,Hindi,UG,UG,1L-5L,Yes,Laptop,Monthly,No,116,0,Yes,4.2,70.8
IND03267,M,45-55,Central,State,Hindi,UG,UG,1L-5L,Yes,Tablet,Weekly,No,78,1,No,2.7,86.3
IND03268,F,35-45,North,CBSE,Hindi,UG,12th,10L+,Yes,Laptop,Weekly,No,46,1,No,1.1,72.5
IND03269,F,45-55,Central,CBSE,English,12th,PG,1L-5L,Yes,Desktop,Weekly,Yes,50,0,No,0.8,93.1
IND03270,M,45-55,East,State,Regional,UG,10th,10L+,Yes,Mobile,Monthly,No,72,1,No,2.6,74.2
IND03271,M,45-55,Central,ICSE,English,UG,12th,5L-10L,Yes,Mobile,Monthly,No,113,2,Yes,2.6,91.1
IND03272,F,55<=,North,State,Regional,UG,PG,10L+,Yes,Laptop,Daily,No,105,3,No,1.6,100.0
IND03273,M,25-35,West,ICSE,English,10th,10th,10L+,Yes,Mobile,Monthly,No,106,2,No,1.0,72.5
IND03274,F,45-55,Central,ICSE,Regional,UG,12th,10L+,Yes,Tablet,Weekly,No,111,3,Yes,0.5,100.0
IND03275,F,18-25,East,State,Hindi,No formal,12th,1L-5L,Yes,Mobile,Monthly,No,51,1,Yes,1.7,80.1
IND03276,M,18-25,West,State,Hindi,UG,No formal,5L-10L,Yes,Mobile,Monthly,No,92,0,Yes,2.1,73.7
IND03277,F,<18,East,ICSE,Regional,UG,12th,<1L,Yes,Desktop,Monthly,No,53,0,Yes,3.2,77.0
IND03278,F,25-35,West,State,Regional,12th,UG,5L-10L,Yes,Tablet,Weekly,No,62,1,No,2.4,76.0
IND03279,F,<18,East,ICSE,Regional,UG,12th,1L-5L,No,Tablet,Daily,No,96,0,Yes,3.6,94.0
IND03280,F,18-25,Central,State,Hindi,10th,UG,5L-10L,Yes,Mobile,Daily,No,110,1,Yes,3.1,93.2
IND03281,M,18-25,Central,CBSE,Hindi,PG,PG,5L-10L,Yes,Desktop,Weekly,No,46,2,No,3.0,93.1
IND03282,M,35-45,North,ICSE,English,UG,PG,10L+,Yes,Mobile,Weekly,No,77,1,No,3.5,67.0
IND03283,F,45-55,West,CBSE,Regional,UG,UG,10L+,Yes,Mobile,Daily,No,73,1,No,1.1,81.9
IND03284,M,18-25,North,State,Regional,UG,No formal,1L-5L,Yes,Laptop,Weekly,Yes,54,2,Yes,2.0,64.5
IND03285,F,55<=,South,CBSE,Regional,12th,No formal,10L+,Yes,Desktop,Monthly,No,101,2,Yes,4.9,90.1
IND03286,F,55<=,Central,State,Hindi,PG,PG,1L-5L,Yes,Laptop,Monthly,No,89,1,No,0.6,75.2
IND03287,F,<18,West,ICSE,Regional,12th,12th,<1L,Yes,Mobile,Daily,No,58,2,Yes,2.2,85.0
IND03288,F,<18,North,State,Regional,12th,PG,5L-10L,Yes,Mobile,Monthly,No,41,3,Yes,3.0,75.0
IND03289,F,45-55,North,State,Hindi,12th,PG,<1L,Yes,Desktop,Daily,No,38,2,Yes,0.6,62.4
IND03290,M,45-55,South,ICSE,Regional,10th,UG,<1L,Yes,Tablet,Weekly,No,119,0,No,1.7,88.9
IND03291,F,35-45,North,State,English,PG,No formal,5L-10L,Yes,Mobile,Daily,No,115,2,Yes,4.5,89.6
IND03292,M,25-35,East,ICSE,Hindi,10th,UG,10L+,Yes,Mobile,Daily,No,82,2,Yes,2.7,81.4
IND03293,M,<18,Central,State,Hindi,10th,PG,<1L,Yes,Laptop,Monthly,No,90,1,No,1.9,58.9
IND03294,F,45-55,North,ICSE,Hindi,PG,10th,5L-10L,No,Laptop,Daily,No,60,2,Yes,2.7,87.5
IND03295,F,<18,North,CBSE,English,10th,12th,<1L,No,Desktop,Daily,No,77,3,No,1.9,72.6
IND03296,F,45-55,South,State,Hindi,PG,PG,<1L,Yes,Laptop,Daily,No,108,1,No,4.2,85.2
IND03297,F,18-25,East,State,Hindi,UG,UG,5L-10L,Yes,Tablet,Weekly,No,76,3,Yes,1.5,75.1
IND03298,F,<18,North,State,Hindi,12th,10th,10L+,Yes,Mobile,Monthly,Yes,62,0,Yes,2.0,76.1
IND03299,M,18-25,Central,ICSE,Hindi,10th,10th,1L-5L,Yes,Laptop,Monthly,No,96,1,Yes,1.0,85.0
IND03300,F,<18,Central,State,English,PG,PG,5L-10L,Yes,Tablet,Daily,No,93,1,Yes,2.2,71.8
IND03301,F,25-35,North,ICSE,Regional,No formal,No formal,1L-5L,Yes,Mobile,Daily,No,46,0,Yes,2.3,78.3
IND03302,M,35-45,East,State,Regional,10th,10th,5L-10L,Yes,Mobile,Weekly,No,73,0,Yes,3.7,85.1
IND03303,M,55<=,Central,CBSE,Hindi,10th,12th,5L-10L,Yes,Tablet,Monthly,No,34,3,No,1.5,100.0
IND03304,F,55<=,Central,State,English,PG,UG,1L-5L,Yes,Mobile,Monthly,No,91,2,Yes,3.0,79.3
IND03305,M,55<=,East,CBSE,Hindi,No formal,UG,1L-5L,Yes,Tablet,Daily,No,92,1,Yes,2.6,88.4
IND03306,F,18-25,East,ICSE,Regional,No formal,UG,10L+,No,Tablet,Weekly,No,108,1,No,0.6,68.3
IND03307,M,45-55,North,CBSE,Regional,UG,PG,5L-10L,Yes,Laptop,Weekly,No,68,3,Yes,1.8,96.9
IND03308,M,55<=,West,State,English,10th,UG,5L-10L,No,Desktop,Daily,No,101,1,No,1.7,71.9
IND03309,F,25-35,South,State,Regional,12th,UG,5L-10L,Yes,Tablet,Daily,No,71,0,Yes,4.2,78.7
IND03310,M,55<=,West,ICSE,Hindi,10th,12th,10L+,No,Laptop,Daily,No,50,1,No,3.0,85.1
IND03311,M,<18,West,State,English,12th,No formal,1L-5L,Yes,Mobile,Daily,No,76,2,Yes,2.6,72.2
IND03312,M,18-25,Central,State,Regional,12th,PG,5L-10L,Yes,Laptop,Daily,No,103,0,Yes,0.0,90.8
IND03313,M,<18,East,ICSE,Hindi,PG,PG,1L-5L,Yes,Tablet,Weekly,No,57,3,Yes,0.6,73.4
IND03314,M,<18,Central,ICSE,English,10th,UG,10L+,Yes,Laptop,Weekly,No,50,3,No,3.2,88.3
IND03315,M,<18,South,CBSE,Hindi,PG,12th,<1L,No,Desktop,Daily,No,57,1,No,3.3,90.7
IND03316,F,35-45,North,ICSE,Regional,UG,10th,1L-5L,Yes,Mobile,Daily,No,115,0,No,1.8,85.8
IND03317,F,35-45,South,State,Hindi,12th,UG,10L+,Yes,Laptop,Monthly,No,48,0,No,2.5,87.1
IND03318,M,45-55,Central,ICSE,English,No formal,UG,<1L,Yes,Mobile,Weekly,No,92,0,No,2.5,100.0
IND03319,F,18-25,Central,State,Hindi,12th,PG,5L-10L,No,Tablet,Weekly,Yes,81,1,Yes,2.7,84.2
IND03320,F,25-35,Central,CBSE,Regional,UG,PG,5L-10L,Yes,Desktop,Daily,No,67,1,No,2.1,81.1
IND03321,F,25-35,Central,ICSE,English,12th,UG,1L-5L,Yes,Desktop,Weekly,No,75,3,Yes,3.3,83.4
IND03322,M,25-35,West,State,English,PG,PG,<1L,Yes,Laptop,Weekly,No,53,2,No,3.6,92.7
IND03323,F,<18,North,ICSE,Regional,10th,12th,10L+,Yes,Mobile,Weekly,Yes,74,0,Yes,1.5,100.0
IND03324,M,35-45,West,ICSE,Hindi,No formal,10th,5L-10L,Yes,Mobile,Monthly,No,106,1,No,1.3,78.3
IND03325,F,18-25,Central,ICSE,Hindi,PG,10th,5L-10L,Yes,Laptop,Weekly,No,38,1,Yes,1.7,70.9
IND03326,M,<18,East,ICSE,Regional,10th,10th,<1L,Yes,Laptop,Daily,No,38,2,Yes,2.5,91.6
IND03327,M,35-45,West,CBSE,English,No formal,UG,10L+,Yes,Laptop,Weekly,No,50,1,No,2.9,66.4
IND03328,F,35-45,Central,State,Regional,UG,UG,5L-10L,Yes,Laptop,Weekly,No,53,1,Yes,3.3,82.6
IND03329,F,55<=,Central,ICSE,English,12th,UG,5L-10L,Yes,Desktop,Monthly,No,93,1,No,3.5,83.0
IND03330,M,55<=,North,State,English,No formal,12th,1L-5L,Yes,Laptop,Weekly,No,69,0,Yes,2.9,78.9
IND03331,F,18-25,South,CBSE,Hindi,UG,10th,10L+,Yes,Mobile,Monthly,No,103,2,Yes,2.7,79.5
IND03332,F,18-25,West,State,Regional,10th,PG,5L-10L,Yes,Tablet,Monthly,Yes,81,3,No,4.1,63.5
IND03333,F,18-25,West,State,English,No formal,PG,<1L,Yes,Mobile,Monthly,No,33,2,Yes,2.5,71.3
IND03334,M,<18,West,CBSE,Hindi,UG,No formal,5L-10L,Yes,Laptop,Weekly,No,32,2,Yes,3.1,89.4
IND03335,M,45-55,Central,ICSE,Regional,10th,No formal,10L+,Yes,Desktop,Daily,No,42,3,No,2.8,59.6
IND03336,F,18-25,North,State,Regional,PG,PG,1L-5L,Yes,Laptop,Daily,Yes,50,3,No,2.3,79.1
IND03337,F,55<=,Central,State,English,12th,10th,5L-10L,Yes,Tablet,Weekly,No,37,1,No,2.3,76.9
IND03338,F,45-55,Central,ICSE,English,UG,UG,<1L,Yes,Laptop,Monthly,No,102,1,No,3.8,60.1
IND03339,M,<18,East,ICSE,English,PG,PG,5L-10L,Yes,Tablet,Daily,No,30,1,Yes,2.4,96.9
IND03340,M,45-55,North,State,Regional,10th,PG,<1L,Yes,Laptop,Weekly,No,43,0,No,2.1,69.7
IND03341,F,25-35,West,CBSE,English,No formal,No formal,10L+,Yes,Desktop,Daily,No,105,0,No,1.8,85.5
IND03342,F,45-55,South,ICSE,Regional,12th,10th,1L-5L,Yes,Mobile,Weekly,No,65,2,No,2.9,75.3
IND03343,F,18-25,West,ICSE,Hindi,10th,PG,10L+,Yes,Tablet,Monthly,No,51,0,Yes,2.0,71.6
IND03344,F,<18,Central,CBSE,Regional,UG,UG,5L-10L,Yes,Mobile,Daily,No,65,0,No,2.8,77.6
IND03345,F,18-25,North,State,English,12th,UG,5L-10L,No,Laptop,Weekly,No,74,3,Yes,2.7,76.4
IND03346,F,55<=,North,ICSE,Regional,PG,12th,1L-5L,Yes,Mobile,Weekly,No,45,1,No,2.1,78.1
IND03347,M,25-35,North,State,English,12th,UG,<1L,Yes,Desktop,Daily,No,40,3,Yes,1.1,72.1
IND03348,F,55<=,East,State,Hindi,PG,PG,10L+,Yes,Desktop,Weekly,No,96,1,Yes,1.5,69.9
IND03349,M,18-25,West,State,English,10th,PG,<1L,Yes,Mobile,Daily,No,54,2,Yes,1.6,90.0
IND03350,F,18-25,East,CBSE,English,No formal,UG,5L-10L,Yes,Mobile,Weekly,No,119,3,No,1.5,80.1
IND03351,F,18-25,South,State,English,12th,No formal,<1L,Yes,Desktop,Daily,No,96,1,No,3.0,79.4
IND03352,M,35-45,Central,State,English,No formal,10th,10L+,Yes,Tablet,Monthly,No,113,3,No,4.6,71.1
IND03353,M,25-35,East,ICSE,English,No formal,PG,<1L,Yes,Tablet,Daily,No,60,3,Yes,2.0,95.7
IND03354,M,18-25,East,ICSE,English,12th,UG,5L-10L,Yes,Desktop,Weekly,No,94,1,No,2.1,79.1
IND03355,M,18-25,Central,CBSE,Hindi,12th,UG,10L+,No,Desktop,Monthly,No,119,0,Yes,1.9,61.0
IND03356,F,55<=,North,CBSE,Hindi,No formal,PG,<1L,Yes,Tablet,Monthly,No,118,3,No,3.4,82.8
IND03357,M,55<=,Central,ICSE,Regional,UG,12th,<1L,Yes,Mobile,Daily,No,40,2,No,2.9,72.4
IND03358,F,18-25,West,ICSE,English,UG,10th,10L+,Yes,Mobile,Daily,No,109,0,No,2.5,89.1
IND03359,M,<18,Central,CBSE,Regional,12th,PG,5L-10L,Yes,Laptop,Daily,No,113,3,No,1.3,90.4
IND03360,F,35-45,North,State,Hindi,No formal,UG,10L+,Yes,Tablet,Monthly,No,67,2,No,1.5,89.2
IND03361,F,55<=,Central,CBSE,Hindi,No formal,12th,5L-10L,No,Desktop,Monthly,No,31,2,Yes,2.7,75.4
IND03362,F,<18,East,State,English,10th,PG,<1L,Yes,Laptop,Daily,No,83,1,Yes,2.7,78.9
IND03363,F,35-45,South,ICSE,English,No formal,10th,10L+,Yes,Mobile,Weekly,No,36,0,No,2.5,82.5
IND03364,F,18-25,East,ICSE,Regional,UG,12th,5L-10L,Yes,Tablet,Monthly,No,78,0,Yes,3.2,88.9
IND03365,F,25-35,South,ICSE,Hindi,10th,UG,10L+,Yes,Laptop,Daily,No,69,1,No,1.3,69.6
IND03366,M,45-55,Central,State,Regional,UG,No formal,<1L,Yes,Mobile,Weekly,No,74,3,No,2.8,80.9
IND03367,F,45-55,West,CBSE,Regional,PG,10th,10L+,Yes,Desktop,Daily,No,83,3,No,2.7,98.7
IND03368,M,18-25,Central,State,Regional,12th,12th,<1L,No,Mobile,Monthly,No,118,2,No,1.5,74.6
IND03369,M,55<=,North,CBSE,English,PG,PG,<1L,Yes,Mobile,Monthly,No,90,2,Yes,1.9,79.7
IND03370,F,<18,Central,CBSE,Hindi,12th,PG,<1L,No,Tablet,Daily,No,33,2,Yes,3.2,100.0
IND03371,M,25-35,South,CBSE,Regional,UG,12th,5L-10L,Yes,Desktop,Weekly,No,63,2,Yes,1.4,77.6
IND03372,F,35-45,East,ICSE,Hindi,UG,PG,5L-10L,Yes,Tablet,Monthly,No,118,1,Yes,5.0,64.6
IND03373,M,18-25,West,CBSE,Hindi,PG,12th,1L-5L,Yes,Desktop,Daily,Yes,37,3,Yes,3.1,79.4
IND03374,F,25-35,Central,ICSE,Regional,12th,10th,5L-10L,Yes,Laptop,Daily,No,61,2,No,2.4,96.7
